price,discount_percent_percent,price_whitout_discount,day_release,month_release,year_release,type_review_Mixed,type_review_Mostly Negative,type_review_Mostly Positive,type_review_Overwhelmingly Positive,type_review_Positive,type_review_Very Positive,has_discount
0.2930232558139535,0.3555555555555555,0.5581116223244649,0.8666666666666667,0.09090909090909091,0.904761904761898,1.0,0.0,0.0,0.0,0.0,0.0,1
0.05198799699924981,0.7777777777777778,0.051985397079415886,0.7333333333333333,0.8181818181818182,0.904761904761898,0.0,0.0,0.0,0.0,0.0,1.0,1
0.3038009502375594,0.8888888888888888,0.27003178413460466,0.1,0.4545454545454545,0.952380952380949,0.0,0.0,1.0,0.0,0.0,0.0,1
0.7501625406351587,1.0,0.6001000200040009,0.7,0.36363636363636365,0.952380952380949,0.0,0.0,0.0,1.0,0.0,0.0,0
0.22380595148787197,0.4444444444444444,0.35807161432286455,0.0,0.4545454545454545,0.8095238095238102,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.13333333333333333,0.9999999999999999,0.8571428571428612,0.0,0.0,1.0,0.0,0.0,0.0,0
0.06624156039009751,1.0,0.05299059811962392,0.0,0.36363636363636365,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.26666666666666666,0.5454545454545454,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0
0.28864716179044764,0.6666666666666666,0.329865973194639,0.13333333333333333,0.1818181818181818,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,1
0.20477619404851213,0.6666666666666666,0.23401823221787216,0.5666666666666667,0.2727272727272727,0.8571428571428612,0.0,0.0,0.0,0.0,0.0,1.0,1
0.33005751437859465,1.0,0.2640328065613123,0.4,0.9999999999999999,0.8095238095238102,0.0,0.0,1.0,0.0,0.0,0.0,0
0.057739434858714675,0.6666666666666666,0.06598462549652788,0.5666666666666667,0.8181818181818182,0.7619047619047592,0.0,0.0,0.0,0.0,0.0,1.0,1
0.08902225556389097,0.33333333333333326,0.17803560712142427,0.7333333333333333,0.0,0.5238095238095184,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.0,0.8181818181818182,0.6190476190476204,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.4666666666666667,0.6363636363636364,0.3333333333333286,0.0,0.0,1.0,0.0,0.0,0.0,0
0.043660915228807204,1.0,0.03492698539707942,0.4666666666666667,0.9090909090909091,0.5238095238095184,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.09090909090909091,0.5238095238095184,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.9333333333333333,0.7272727272727273,0.7142857142857082,1.0,0.0,0.0,0.0,0.0,0.0,0
0.33808452113028253,0.7777777777777778,0.3380676135227045,0.9666666666666667,0.8181818181818182,0.904761904761898,0.0,0.0,0.0,0.0,0.0,1.0,1
0.15001250312578146,1.0,0.12000400080016004,0.9,0.36363636363636365,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.15378844711177794,1.0,0.1230246049209842,0.7,0.36363636363636365,0.5238095238095184,0.0,0.0,0.0,0.0,0.0,1.0,0
0.8751937984496124,1.0,0.700120024004801,0.6,0.1818181818181818,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1875218804701175,1.0,0.15001000200040007,0.13333333333333333,0.1818181818181818,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.16204051012753187,0.33333333333333326,0.3240648129625925,0.3666666666666667,0.6363636363636364,0.4761904761904816,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.43333333333333335,0.9090909090909091,0.904761904761898,0.0,0.0,0.0,0.0,0.0,1.0,0
0.189022255563891,0.6666666666666666,0.21601463149772815,0.3,0.7272727272727273,0.8571428571428612,0.0,0.0,0.0,1.0,0.0,0.0,1
